"Time, hr",Compound A,Compound B,Compound C,Compound D,Compound E,Compound F,Compound G,Compound H,Compound I
1404.61,0.340915632,2.940160376,-0.557794885,-0.696245344,0.400400366,0.009547401,-0.008256619,1.171582268,-1.140939313
1404.71,0.340882685,2.940159701,-0.557794887,-0.696245346,0.400400241,0.009552417,-0.008251911,1.171582268,-1.140939313
1404.81,0.340854761,2.940159026,-0.557794889,-0.696245349,0.400400116,0.009557822,-0.008245948,1.171582268,-1.140939313
1404.91,0.340828963,2.940158351,-0.557794891,-0.696245351,0.400399991,0.009566725,-0.008238099,1.171582268,-1.140939313
1405.01,0.340806969,2.940157676,-0.557794893,-0.696245354,0.400399866,0.009575628,-0.008230251,1.171582268,-1.140939313
1405.11,0.340790487,2.940157001,-0.557794895,-0.696245357,0.400399741,0.009584531,-0.008222403,1.171582268,-1.140939313
1405.21,0.340778083,2.940156326,-0.557794897,-0.696245359,0.400399616,0.009593805,-0.008214555,1.171582268,-1.140939313
1405.31,0.340771078,2.940155651,-0.557794899,-0.696245362,0.40039949,0.009603171,-0.008206707,1.171582268,-1.140939313
1405.41,0.34076763,2.940154976,-0.557794901,-0.696245364,0.400399365,0.009612538,-0.008198859,1.171582268,-1.140939313
1405.51,0.340769207,2.940154301,-0.557794903,-0.696245367,0.40039924,0.009621905,-0.008191011,1.171582268,-1.140939313
1405.61,0.34077564,2.940153626,-0.557794905,-0.69624537,0.400399115,0.009631271,-0.008183163,1.171582268,-1.140939313
1405.71,0.340785331,2.940152951,-0.557794907,-0.696245372,0.40039899,0.009640638,-0.008175315,1.171582268,-1.140939313
1405.81,0.340797195,2.940152276,-0.557794909,-0.696245375,0.400398865,0.009648742,-0.008167467,1.171582268,-1.140939313
1405.91,0.340812747,2.940151601,-0.557794911,-0.696245377,0.40039874,0.0096539,-0.008159619,1.171582268,-1.140939313
1406.01,0.340828708,2.940150926,-0.557794913,-0.69624538,0.400398615,0.009659058,-0.008151771,1.171582268,-1.140939313
1406.11,0.340845682,2.940150251,-0.557794915,-0.696245383,0.400398489,0.009662398,-0.008143923,1.171582268,-1.140939313
1406.21,0.340862656,2.940149576,-0.557794917,-0.696245385,0.400398364,0.009663919,-0.008136075,1.171582268,-1.140939313
1406.31,0.34087963,2.940148901,-0.557794919,-0.696245388,0.400398239,0.00966544,-0.008128227,1.171582268,-1.140939313
1406.41,0.340896604,2.940148226,-0.557794921,-0.69624539,0.400398114,0.009664863,-0.008127907,1.171582268,-1.140939313
1406.51,0.340913578,2.940147551,-0.557794923,-0.696245393,0.400397989,0.009662886,-0.008132605,1.171582268,-1.140939313
1406.61,0.340929986,2.940146876,-0.557794925,-0.696245396,0.400397864,0.00966091,-0.008137304,1.171582268,-1.140939313
1406.71,0.340941299,2.940146201,-0.557794927,-0.696245398,0.400397739,0.009658437,-0.008142002,1.171582268,-1.140939313
1406.81,0.3409518,2.940145526,-0.557794929,-0.696245401,0.400397613,0.009653977,-0.0081467,1.171582268,-1.140939313
1406.91,0.34095905,2.940144851,-0.557794931,-0.696245403,0.400397488,0.009649517,-0.008151399,1.171582268,-1.140939313
1407.01,0.340963679,2.940144176,-0.557794933,-0.696245406,0.400397363,0.009645056,-0.008156097,1.171582268,-1.140939313
1407.11,0.340966454,2.940143501,-0.557794935,-0.696245408,0.400397238,0.009640596,-0.008160796,1.171582268,-1.140939313
1407.21,0.340966297,2.940142826,-0.557794937,-0.696245411,0.400397113,0.009636342,-0.008165494,1.171582268,-1.140939313
1407.31,0.340963856,2.940142152,-0.557794939,-0.696245414,0.400396988,0.009632226,-0.008168742,1.171582268,-1.140939313
1407.41,0.34095989,2.940141477,-0.557794941,-0.696245416,0.400396863,0.00962811,-0.008171626,1.171582268,-1.140939313
1407.51,0.340954271,2.940140802,-0.557794943,-0.696245419,0.400396737,0.009623994,-0.008174511,1.171582268,-1.140939313
1407.61,0.340946997,2.940140127,-0.557794945,-0.696245421,0.400396607,0.009619877,-0.008177396,1.171582268,-1.140939313
1407.71,0.340939724,2.940139452,-0.557794947,-0.696245424,0.400396425,0.009615761,-0.008180281,1.171582268,-1.140939313
1407.81,0.340931623,2.940138777,-0.557794949,-0.696245427,0.400396244,0.009612977,-0.008183165,1.171582268,-1.140939313
1407.91,0.340923522,2.940138102,-0.557794951,-0.696245429,0.400396062,0.009611526,-0.00818605,1.171582268,-1.140939313
1408.01,0.340915422,2.940137427,-0.557794953,-0.696245432,0.400395881,0.009610074,-0.008188935,1.171582268,-1.140939313
1408.11,0.340907321,2.940136752,-0.557794955,-0.696245434,0.4003957,0.009608623,-0.00819182,1.171582268,-1.140939313
1408.21,0.34089922,2.940136077,-0.557794957,-0.696245437,0.400395518,0.00960787,-0.008192689,1.171582268,-1.140939313
1408.31,0.34089112,2.940135402,-0.557794959,-0.69624544,0.400395337,0.009608748,-0.008190536,1.171582268,-1.140939313
1408.41,0.340883019,2.940134727,-0.557794961,-0.696245442,0.400395155,0.009609626,-0.008188383,1.171582268,-1.140939313
1408.51,0.340877575,2.940134052,-0.557794963,-0.696245445,0.400394974,0.009610503,-0.00818623,1.171582268,-1.140939313
1408.61,0.34087327,2.940133377,-0.557794965,-0.696245447,0.400394793,0.009611381,-0.008184077,1.171582268,-1.140939313
1408.71,0.3408704,2.940132702,-0.557794967,-0.69624545,0.400394611,0.00961304,-0.008181925,1.171582268,-1.140939313
1408.81,0.340868965,2.940132027,-0.557794969,-0.696245453,0.40039443,0.009614785,-0.008179772,1.171582268,-1.140939313
1408.91,0.340867808,2.940131352,-0.557794971,-0.696245455,0.400394248,0.00961653,-0.008177619,1.171582268,-1.140939313
1409.01,0.340869149,2.940130677,-0.557794973,-0.696245458,0.400394067,0.009618275,-0.008175466,1.171582268,-1.140939313
1409.11,0.34087049,2.940130002,-0.557794975,-0.69624546,0.400393886,0.009620021,-0.008173313,1.171582268,-1.140939313
1409.21,0.340872258,2.940129327,-0.557794977,-0.696245463,0.400393704,0.009621766,-0.00817116,1.171582268,-1.140939313
1409.31,0.340875737,2.940128652,-0.557794979,-0.696245466,0.400393523,0.009623511,-0.008169007,1.171582268,-1.140939313
1409.41,0.340879215,2.940127977,-0.557794981,-0.696245468,0.400393341,0.009625256,-0.008166854,1.171582268,-1.140939313
1409.51,0.340882693,2.940127302,-0.557794983,-0.696245471,0.40039316,0.009627002,-0.008164701,1.171582268,-1.140939313
1409.61,0.340886626,2.940126627,-0.557794985,-0.696245473,0.400392979,0.009628747,-0.008162957,1.171582268,-1.140939313
1409.71,0.340890609,2.940125952,-0.557794987,-0.696245476,0.400392797,0.009630492,-0.008162166,1.171582268,-1.140939313
1409.81,0.340894591,2.940125277,-0.557794989,-0.696245478,0.400392616,0.009632238,-0.008161374,1.171582268,-1.140939313
1409.91,0.340898574,2.940124602,-0.557794991,-0.696245481,0.400392434,0.009633983,-0.008160583,1.171582268,-1.140939313
1410.01,0.340629289,3.100523089,-0.693794225,0.174679465,0.38327905,-0.015253062,-0.422457949,0.525120755,-0.055064623
1410.11,0.428709226,3.127215605,-0.693794238,0.174679552,0.377617679,-0.034447316,-0.688898409,0.525120712,-0.055064551
1410.21,0.469440558,3.129658421,-0.69379424,0.174679573,0.373262071,-0.047797572,-0.715727529,0.525120712,-0.055064551
1410.31,0.44139281,3.12518082,-0.693794242,0.174679594,0.385181313,-0.055196338,-0.718695386,0.525120712,-0.055064551
1410.41,0.404883797,3.122689751,-0.693794244,0.174679615,0.419155109,-0.058183582,-0.713982415,0.525120712,-0.055064551
1410.51,0.384883187,3.122385776,-0.693794246,0.174679636,0.441621015,-0.05850508,-0.709015738,0.525120712,-0.055064551
1410.61,0.379884033,3.122226667,-0.693794248,0.174679657,0.444767895,-0.058088945,-0.707298733,0.525120712,-0.055064551
1410.71,0.378054652,3.122284858,-0.69379425,0.174679677,0.440401503,-0.057982878,-0.707915611,0.525120712,-0.055064551
1410.81,0.373674148,3.122343048,-0.693794252,0.174679698,0.437388288,-0.058165719,-0.708775506,0.525120712,-0.055064551
1410.91,0.367412636,3.122310233,-0.693794254,0.174679719,0.437291533,-0.058425801,-0.709113529,0.525120712,-0.055064551
1411.01,0.361496691,3.122267306,-0.693794256,0.17467974,0.438200206,-0.058653294,-0.709101046,0.525120712,-0.055064551
1411.11,0.357077986,3.122224379,-0.693794258,0.174679761,0.43876266,-0.058826998,-0.709041351,0.525120712,-0.055064551
1411.21,0.354042558,3.122181451,-0.69379426,0.174679782,0.438405359,-0.059004353,-0.709146154,0.525120712,-0.055064551
1411.31,0.351789279,3.122138524,-0.693794262,0.174679803,0.437591119,-0.059199702,-0.709351092,0.525120712,-0.055064551
1411.41,0.349824926,3.122095597,-0.693794264,0.174679824,0.436767711,-0.05941296,-0.709601546,0.525120712,-0.055064551
1411.51,0.347966046,3.122056864,-0.693794266,0.174679844,0.436169417,-0.059632123,-0.709839732,0.525120712,-0.055064551
1411.61,0.346272394,3.122055876,-0.693794268,0.174679865,0.435819475,-0.059846926,-0.710055859,0.525120712,-0.055064551
1411.71,0.344834414,3.122054889,-0.69379427,0.174679886,0.435487422,-0.060044919,-0.71024103,0.525120712,-0.055064551
1411.81,0.34363565,3.122053901,-0.693794272,0.174679907,0.435182186,-0.060225319,-0.710409404,0.525120712,-0.055064551
1411.91,0.342608381,3.122052913,-0.693794275,0.174679928,0.434876969,-0.060393489,-0.710571801,0.525120712,-0.055064551
1412.01,0.341688798,3.122051926,-0.693794277,0.174679949,0.434571773,-0.060548103,-0.710722443,0.525120712,-0.055064551
1412.11,0.340823704,3.122050938,-0.693794279,0.17467997,0.434266597,-0.060687838,-0.710860997,0.525120712,-0.055064551
1412.21,0.340005507,3.122049951,-0.693794281,0.17467999,0.433992497,-0.060811991,-0.710979967,0.525120712,-0.055064551
1412.31,0.339250869,3.122048963,-0.693794283,0.174680011,0.433842636,-0.060912124,-0.711065815,0.525120712,-0.055064551
1412.41,0.338569372,3.122047975,-0.693794285,0.174680032,0.433692779,-0.060988788,-0.711125504,0.525120712,-0.055064551
1412.51,0.337956402,3.122046988,-0.693794287,0.174680053,0.433581938,-0.061041578,-0.711156658,0.525120712,-0.055064551
1412.61,0.337402028,3.122046,-0.693794289,0.174680074,0.433475434,-0.061070202,-0.711168784,0.525120712,-0.055064551
1412.71,0.336895552,3.122045013,-0.693794291,0.174680095,0.433368932,-0.061074478,-0.711153164,0.525120712,-0.055064551
1412.81,0.336438011,3.122044025,-0.693794293,0.174680116,0.433292606,-0.061054327,-0.711105992,0.525120712,-0.055064551
1412.91,0.336038539,3.122043037,-0.693794295,0.174680136,0.433246452,-0.061010217,-0.711040717,0.525120712,-0.055064551
1413.01,0.335699474,3.12204205,-0.693794297,0.174680157,0.433200299,-0.060943497,-0.710952732,0.525120712,-0.055064551
1413.11,0.335421196,3.122041062,-0.693794299,0.174680178,0.433154146,-0.060857983,-0.710848786,0.525120712,-0.055064551
1413.21,0.3352015,3.122040075,-0.693794301,0.174680199,0.433111087,-0.060754816,-0.710727512,0.525120712,-0.055064551
1413.31,0.335040313,3.122039087,-0.693794303,0.17468022,0.433095865,-0.060638754,-0.710601906,0.525120712,-0.055064551
1413.41,0.334931469,3.122038099,-0.693794305,0.174680241,0.433080643,-0.060514973,-0.710475011,0.525120712,-0.055064551
1413.51,0.334875541,3.122037112,-0.693794307,0.174680262,0.433065422,-0.060390421,-0.710347794,0.525120712,-0.055064551
1413.61,0.334869593,3.122036124,-0.693794309,0.174680283,0.4330502,-0.060266001,-0.710220577,0.525120712,-0.055064551
1413.71,0.334909531,3.122035137,-0.693794311,0.174680303,0.433034978,-0.060146825,-0.710098335,0.525120712,-0.055064551
1413.81,0.334990176,3.122034149,-0.693794313,0.174680324,0.4330211,-0.060036747,-0.709995995,0.525120712,-0.055064551
1413.91,0.335106486,3.122033161,-0.693794315,0.174680345,0.433019315,-0.059940713,-0.709910033,0.525120712,-0.055064551
1414.01,0.335250682,3.122032174,-0.693794318,0.174680366,0.433017531,-0.059860513,-0.709838501,0.525120712,-0.055064551
1414.11,0.335417917,3.122031186,-0.69379432,0.174680387,0.433015746,-0.059797627,-0.709784259,0.525120712,-0.055064551
1414.21,0.335601717,3.122030199,-0.693794322,0.174680408,0.433013961,-0.059748831,-0.709753962,0.525120712,-0.055064551
1414.31,0.335796634,3.122029211,-0.693794324,0.174680429,0.433012176,-0.059719398,-0.709733997,0.525120712,-0.055064551
1414.41,0.335994817,3.122028223,-0.693794326,0.174680449,0.433010392,-0.059706871,-0.709731927,0.525120712,-0.055064551
1414.51,0.336190963,3.122027236,-0.693794328,0.17468047,0.433008607,-0.059707692,-0.7097448,0.525120712,-0.055064551
1414.61,0.336381284,3.122026248,-0.69379433,0.174680491,0.433006822,-0.059722048,-0.709765838,0.525120712,-0.055064551
1414.71,0.336559413,3.122025261,-0.693794332,0.174680512,0.433005038,-0.059747324,-0.709802726,0.525120712,-0.055064551
1414.81,0.336720455,3.122024273,-0.693794334,0.174680533,0.433003253,-0.059781839,-0.709842286,0.525120712,-0.055064551
1414.91,0.336864121,3.122023285,-0.693794336,0.174680554,0.433001468,-0.059823773,-0.709892529,0.525120712,-0.055064551
1415.01,0.33698472,3.122022298,-0.693794338,0.174680575,0.432999683,-0.059870995,-0.709942771,0.525120712,-0.055064551
1415.11,0.337081749,3.12202131,-0.69379434,0.174680596,0.432997899,-0.05992363,-0.709993543,0.525120712,-0.055064551
1415.21,0.337153861,3.122020323,-0.693794342,0.174680616,0.432996114,-0.059976266,-0.710044843,0.525120712,-0.055064551
1415.31,0.337200711,3.122019335,-0.693794344,0.174680637,0.432994329,-0.06002878,-0.710096143,0.525120712,-0.055064551
1415.41,0.337222662,3.122018347,-0.693794346,0.174680658,0.432993853,-0.060081263,-0.710147444,0.525120712,-0.055064551
1415.51,0.337220718,3.12201736,-0.693794348,0.174680679,0.432993938,-0.060133747,-0.710198744,0.525120712,-0.055064551
1415.61,0.337196172,3.122016372,-0.69379435,0.1746807,0.432994022,-0.06017985,-0.710250045,0.525120712,-0.055064551
1415.71,0.337151963,3.122015385,-0.693794352,0.174680721,0.432994107,-0.060223942,-0.710284636,0.525120712,-0.055064551
1415.81,0.337089558,3.122014397,-0.693794354,0.174680742,0.432994192,-0.060263344,-0.710319228,0.525120712,-0.055064551
1415.91,0.337013029,3.122013409,-0.693794356,0.174680762,0.432994276,-0.060295161,-0.710350644,0.525120712,-0.055064551
1416.01,0.336923721,3.122012422,-0.693794359,0.174680783,0.432994361,-0.060322782,-0.71037056,0.525120712,-0.055064551
1416.11,0.336824983,3.122011434,-0.693794361,0.174680804,0.432994446,-0.060343433,-0.710390609,0.525120712,-0.055064551
1416.21,0.336721532,3.122010447,-0.693794363,0.174680825,0.43299453,-0.060359279,-0.710396552,0.525120712,-0.055064551
1416.31,0.336617038,3.122009459,-0.693794365,0.174680846,0.432994615,-0.060368068,-0.710400928,0.525120712,-0.055064551
1416.41,0.336512859,3.122008471,-0.693794367,0.174680867,0.4329947,-0.060369059,-0.710399289,0.525120712,-0.055064551
1416.51,0.336411438,3.122007484,-0.693794369,0.174680888,0.432994784,-0.060365825,-0.710388626,0.525120712,-0.055064551
1416.61,0.336316453,3.122006496,-0.693794371,0.174680909,0.432994869,-0.06035635,-0.710377963,0.525120712,-0.055064551
1416.71,0.336230285,3.122005509,-0.693794373,0.174680929,0.432994954,-0.060343452,-0.710359043,0.525120712,-0.055064551
1416.81,0.336154775,3.122004521,-0.693794375,0.17468095,0.432995038,-0.060324682,-0.710336583,0.525120712,-0.055064551
1416.91,0.336090774,3.122003533,-0.693794377,0.174680971,0.432995123,-0.060304333,-0.710314123,0.525120712,-0.055064551
1417.01,0.336038528,3.122002546,-0.693794379,0.174680992,0.432995208,-0.060280272,-0.710291117,0.525120712,-0.055064551
1417.11,0.336001789,3.122001558,-0.693794381,0.174681013,0.432995292,-0.060256003,-0.710267291,0.525120712,-0.055064551
1417.21,0.335979376,3.122000571,-0.693794383,0.174681034,0.432995377,-0.060231246,-0.710243466,0.525120712,-0.055064551
1417.31,0.335968141,3.121999583,-0.693794385,0.174681055,0.432995461,-0.06020649,-0.71021964,0.525120712,-0.055064551
1417.41,0.335971754,3.121999218,-0.693794387,0.174681075,0.432995546,-0.060181733,-0.710195814,0.525120712,-0.055064551
1417.51,0.335987914,3.121999267,-0.693794389,0.174681096,0.432995631,-0.060156977,-0.710171988,0.525120712,-0.055064551
1417.61,0.336013733,3.121999317,-0.693794391,0.174681117,0.432995715,-0.060134048,-0.710148163,0.525120712,-0.055064551
1417.71,0.336049058,3.121999367,-0.693794393,0.174681138,0.4329958,-0.060115383,-0.710125681,0.525120712,-0.055064551
1417.81,0.336091813,3.121999417,-0.693794395,0.174681159,0.432995885,-0.060099497,-0.710115302,0.525120712,-0.055064551
1417.91,0.336140036,3.121999466,-0.693794397,0.17468118,0.432995969,-0.060086391,-0.710104922,0.525120712,-0.055064551
1418.01,0.336192416,3.121999516,-0.693794399,0.174681201,0.432996054,-0.060077044,-0.710094542,0.525120712,-0.055064551
1418.11,0.336246368,3.121999566,-0.693794402,0.174681221,0.432996139,-0.060070298,-0.710094048,0.525120712,-0.055064551
1418.21,0.336300321,3.121999615,-0.693794404,0.174681242,0.432996223,-0.06006751,-0.710094653,0.525120712,-0.055064551
1418.31,0.336354273,3.121999665,-0.693794406,0.174681263,0.432996308,-0.060067617,-0.710095257,0.525120712,-0.055064551
1418.41,0.336408226,3.121999715,-0.693794408,0.174681284,0.432996173,-0.060069654,-0.710098546,0.525120712,-0.055064551
1418.51,0.336455331,3.121999764,-0.69379441,0.174681305,0.432995819,-0.06007573,-0.710108098,0.525120712,-0.055064551
1418.61,0.33649793,3.121999814,-0.693794412,0.174681326,0.432995465,-0.060082255,-0.71011765,0.525120712,-0.055064551
1418.71,0.336534409,3.121999864,-0.693794414,0.174681347,0.432995111,-0.060091739,-0.710127202,0.525120712,-0.055064551
1418.81,0.336564258,3.121999913,-0.693794416,0.174681368,0.432994757,-0.060101962,-0.710136754,0.525120712,-0.055064551
1418.91,0.336587279,3.121999963,-0.693794418,0.174681388,0.432994402,-0.060112313,-0.710146699,0.525120712,-0.055064551
1419.01,0.336602852,3.122000013,-0.69379442,0.174681409,0.432994048,-0.06012317,-0.710156812,0.525120712,-0.055064551
1419.11,0.336610983,3.122000062,-0.693794422,0.17468143,0.432993694,-0.060134026,-0.710166925,0.525120712,-0.055064551
1419.21,0.336612689,3.122000112,-0.693794424,0.174681451,0.43299334,-0.060144883,-0.710177038,0.525120712,-0.055064551
1419.31,0.336607928,3.122000162,-0.693794426,0.174681472,0.432992986,-0.06015574,-0.710187152,0.525120712,-0.055064551
1419.41,0.336597136,3.122000212,-0.693794428,0.174681493,0.432992632,-0.060166597,-0.710197265,0.525120712,-0.055064551
1419.51,0.336581383,3.122000261,-0.69379443,0.174681497,0.432992277,-0.060177454,-0.710207378,0.525120712,-0.055064551
1419.61,0.336561288,3.122000311,-0.693794432,0.174681497,0.432991923,-0.060188311,-0.710217491,0.525120712,-0.055064551
1419.71,0.33653824,3.122000361,-0.693794434,0.174681497,0.432991569,-0.0601943,-0.710227605,0.525120712,-0.055064551
1419.81,0.336512537,3.12200041,-0.693794436,0.174681497,0.432991215,-0.060200289,-0.710232417,0.525120712,-0.055064551
1419.91,0.3364863,3.12200046,-0.693794438,0.174681497,0.432990861,-0.060205183,-0.710233696,0.525120712,-0.055064551
1420.01,0.336459528,3.12200051,-0.69379444,0.174681497,0.432990507,-0.06020752,-0.710234975,0.525120712,-0.055064551
1420.11,0.336432755,3.122000559,-0.693794443,0.174681497,0.432990152,-0.060209858,-0.710236254,0.525120712,-0.055064551
1420.21,0.336405983,3.122000609,-0.693794445,0.174681497,0.432989798,-0.060209116,-0.710237532,0.525120712,-0.055064551
1420.31,0.336379211,3.122000659,-0.693794447,0.174681497,0.432989444,-0.060208033,-0.710235235,0.525120712,-0.055064551
1420.41,0.336357508,3.122000708,-0.693794449,0.174681497,0.43298909,-0.060206376,-0.710230552,0.525120712,-0.055064551
1420.51,0.336337737,3.122000758,-0.693794451,0.174681497,0.432988736,-0.060202426,-0.71022587,0.525120712,-0.055064551
1420.61,0.336321159,3.122000808,-0.693794453,0.174681497,0.432988382,-0.060198476,-0.710221188,0.525120712,-0.055064551
1420.71,0.33630908,3.122000858,-0.693794455,0.174681497,0.432988028,-0.060194466,-0.710216506,0.525120712,-0.055064551
1420.81,0.33629958,3.122000907,-0.693794457,0.174681497,0.432987673,-0.060189913,-0.710211824,0.525120712,-0.055064551
1420.91,0.336293201,3.122000957,-0.693794459,0.174681497,0.432987319,-0.06018536,-0.710207142,0.525120712,-0.055064551
1421.01,0.336292195,3.122001007,-0.693794461,0.174681497,0.432986965,-0.060180807,-0.710203032,0.525120712,-0.055064551
1421.11,0.336293183,3.122001056,-0.693794463,0.174681497,0.432986611,-0.060176254,-0.710199304,0.525120712,-0.055064551
1421.21,0.336297163,3.122001106,-0.693794465,0.174681497,0.432986257,-0.060171701,-0.710195576,0.525120712,-0.055064551
1421.31,0.336304403,3.122001156,-0.693794467,0.174681497,0.432985903,-0.060167148,-0.710191848,0.525120712,-0.055064551
1421.41,0.336312786,3.122001205,-0.693794469,0.174681497,0.432985548,-0.060162595,-0.71018812,0.525120712,-0.055064551
1421.51,0.336324109,3.122001255,-0.693794471,0.174681497,0.432985194,-0.060158042,-0.710184392,0.525120712,-0.055064551
1421.61,0.336335504,3.122001305,-0.693794473,0.174681497,0.43298484,-0.060153489,-0.710180664,0.525120712,-0.055064551
1421.71,0.336347543,3.122001354,-0.693794475,0.174681497,0.432984486,-0.060148936,-0.710176936,0.525120712,-0.055064551
1421.81,0.336359582,3.122001404,-0.693794477,0.174681497,0.432984132,-0.060146324,-0.710173208,0.525120712,-0.055064551
1421.91,0.33637162,3.122001454,-0.693794479,0.174681497,0.432983778,-0.060145653,-0.710173061,0.525120712,-0.055064551
1422.01,0.336383659,3.122001504,-0.693794481,0.174681497,0.432983423,-0.060144982,-0.710174447,0.525120712,-0.055064551
1422.11,0.336395698,3.122001553,-0.693794484,0.174681497,0.432983069,-0.060144311,-0.710175834,0.525120712,-0.055064551
1422.21,0.336407737,3.122001603,-0.693794486,0.174681497,0.432982715,-0.060145171,-0.71017722,0.525120712,-0.055064551
1422.31,0.336419775,3.122001653,-0.693794488,0.174681497,0.432982361,-0.060146688,-0.710178607,0.525120712,-0.055064551
1422.41,0.336429557,3.122001702,-0.69379449,0.174681497,0.432982007,-0.060148205,-0.710179993,0.525120712,-0.055064551
1422.51,0.336435952,3.122001752,-0.693794492,0.174681497,0.432981653,-0.060149722,-0.71018138,0.525120712,-0.055064551
1422.61,0.336441319,3.122001802,-0.693794494,0.174681497,0.432981298,-0.060151478,-0.710182766,0.525120712,-0.055064551
1422.71,0.336444287,3.122001851,-0.693794496,0.174681497,0.432980944,-0.060153473,-0.710184187,0.525120712,-0.055064551
1422.81,0.336445947,3.122001901,-0.693794498,0.174681497,0.43298059,-0.060155467,-0.710185643,0.525120712,-0.055064551
1422.91,0.336445644,3.122001951,-0.6937945,0.174681497,0.432980236,-0.060157462,-0.710187098,0.525120712,-0.055064551
1423.01,0.336444774,3.122002,-0.693794502,0.174681497,0.432979882,-0.060159456,-0.710188554,0.525120712,-0.055064551
1423.11,0.336441638,3.12200205,-0.693794504,0.174681497,0.432979528,-0.060161451,-0.710190009,0.525120712,-0.055064551
1423.21,0.336438503,3.1220021,-0.693794506,0.174681497,0.432979173,-0.060163445,-0.710191465,0.525120712,-0.055064551
1423.31,0.336433221,3.12200215,-0.693794508,0.174681497,0.432978819,-0.06016544,-0.71019292,0.525120712,-0.055064551
1423.41,0.336427701,3.122002199,-0.69379451,0.174681497,0.432978465,-0.060167434,-0.710194376,0.525120712,-0.055064551
1423.51,0.336422181,3.122002249,-0.693794512,0.174681497,0.432978111,-0.060169429,-0.710195831,0.525120712,-0.055064551
1423.61,0.336416562,3.122002299,-0.693794514,0.174681497,0.432977757,-0.060171467,-0.710197475,0.525120712,-0.055064551
1423.71,0.336410901,3.122002348,-0.693794516,0.174681497,0.432977403,-0.060173571,-0.710199402,0.525120712,-0.055064551
1423.81,0.33640524,3.122002398,-0.693794518,0.174681497,0.432977049,-0.060174999,-0.710201329,0.525120712,-0.055064551
1423.91,0.336399579,3.122002448,-0.69379452,0.174681497,0.432976694,-0.060174849,-0.710203256,0.525120712,-0.055064551
1424.01,0.336393918,3.122002497,-0.693794522,0.174681497,0.43297634,-0.060174698,-0.710205183,0.525120712,-0.055064551
1424.11,0.336388257,3.122002547,-0.693794524,0.174681497,0.432975986,-0.060174548,-0.710206607,0.525120712,-0.055064551
1424.21,0.33638472,3.122002597,-0.693794527,0.174681497,0.432975632,-0.060174398,-0.710206019,0.525120712,-0.055064551
1424.31,0.336381419,3.122002646,-0.693794529,0.174681497,0.432975278,-0.060174247,-0.71020543,0.525120712,-0.055064551
1424.41,0.336378117,3.122002696,-0.693794531,0.174681497,0.432974924,-0.060173484,-0.710204842,0.525120712,-0.055064551
1424.51,0.336376725,3.122002746,-0.693794533,0.174681497,0.432974569,-0.060172457,-0.710204254,0.525120712,-0.055064551
1424.61,0.336375809,3.122002796,-0.693794535,0.174681497,0.432974215,-0.060171431,-0.710203665,0.525120712,-0.055064551
1424.71,0.336374894,3.122002845,-0.693794537,0.174681497,0.432973861,-0.060170404,-0.710203077,0.525120712,-0.055064551
1424.81,0.336375617,3.122002895,-0.693794539,0.174681497,0.432973507,-0.060169378,-0.710202489,0.525120712,-0.055064551
1424.91,0.336376521,3.122002945,-0.693794541,0.174681497,0.432973153,-0.060168351,-0.7102019,0.525120712,-0.055064551
1425.01,0.336019835,2.437696424,-0.813138975,-0.777943459,0.337050656,-0.05045094,-0.583398126,2.032637127,-1.532291603
1425.11,0.313100155,2.124306307,-0.813138987,-0.777943555,0.353026515,-0.04608255,-0.516904205,2.032637256,-1.532291729
1425.21,0.325754316,2.059620284,-0.813138988,-0.777943563,0.347712862,-0.042822506,-0.511069237,2.032637256,-1.532291729
1425.31,0.364958216,2.046266243,-0.813138989,-0.777943571,0.329906476,-0.041363309,-0.513602652,2.032637256,-1.532291729
1425.41,0.389028295,2.042455626,-0.81313899,-0.77794358,0.317650672,-0.041375948,-0.517306666,2.032637256,-1.532291729
1425.51,0.395462067,2.040858201,-0.813138991,-0.777943588,0.309342122,-0.041965977,-0.520168171,2.032637256,-1.532291729
1425.61,0.395607066,2.040136183,-0.813138992,-0.777943596,0.302364433,-0.042553879,-0.521884979,2.032637256,-1.532291729
1425.71,0.396793793,2.039995737,-0.813138993,-0.777943604,0.296182954,-0.043034836,-0.52289132,2.032637256,-1.532291729
1425.81,0.400509499,2.039919909,-0.813138994,-0.777943612,0.290888861,-0.043415022,-0.523521862,2.032637256,-1.532291729
1425.91,0.405453997,2.039844082,-0.813138995,-0.777943621,0.28659924,-0.043744194,-0.524032479,2.032637256,-1.532291729
1426.01,0.40999579,2.039789361,-0.813138996,-0.777943629,0.283255785,-0.044051451,-0.524526131,2.032637256,-1.532291729
1426.11,0.413472744,2.039783888,-0.813138997,-0.777943637,0.280646075,-0.044352238,-0.525007878,2.032637256,-1.532291729
1426.21,0.416044459,2.039778416,-0.813138998,-0.777943645,0.278548854,-0.044632136,-0.525427991,2.032637256,-1.532291729
1426.31,0.418127782,2.039772944,-0.813138999,-0.777943653,0.276843476,-0.044889091,-0.525790622,2.032637256,-1.532291729
1426.41,0.419982026,2.039767471,-0.813139,-0.777943662,0.275401886,-0.045123459,-0.526095949,2.032637256,-1.532291729
1426.51,0.421676532,2.039761999,-0.813139001,-0.77794367,0.274218378,-0.045335771,-0.526345901,2.032637256,-1.532291729
1426.61,0.423157624,2.039756527,-0.813139002,-0.777943678,0.273260109,-0.04552548,-0.526571809,2.032637256,-1.532291729
